"CountyName","RegionName","Date","Price"
"Kings","Gowanus",2015-02-01,930
"Kings","Prospect Heights",2015-02-01,842
"Kings","New Utrecht",2015-02-01,488
"New York","Tribeca",2015-02-01,1672
"New York","Carnegie Hill",2015-02-01,1234
"Queens","Rockaway Park",2015-02-01,271
"New York","Tudor City",2015-02-01,1188
"New York","Battery Park",2015-02-01,1086
"Queens","Cambria Heights",2015-02-01,286
"Queens","Hillcrest",2015-02-01,418
"Queens","Jamaica Estates",2015-02-01,425
"Queens","Glen Oaks",2015-02-01,444
"Queens","Bay Terrace",2015-02-01,488
"Queens","Floral park",2015-02-01,427
"Kings","Boerum Hill",2015-02-01,942
"Queens","Jamaica Hills",2015-02-01,343
"Queens","Arverne",2015-02-01,211
"Kings","Georgetown",2015-02-01,346
"Kings","Downtown",2015-02-01,936
"Queens","Pomonok",2015-02-01,448
"Bronx","Clason Point",2015-02-01,244
"New York","Little Italy",2015-02-01,1500
"Kings","Windsor Terrace",2015-02-01,749
"Queens","Rockaway Beach",2015-02-01,248
"Queens","Springfield Gardens",2015-02-01,291
"Bronx","Country Club",2015-02-01,259
"Kings","Cobble Hill",2015-02-01,901
"Bronx","Woodlawn",2015-02-01,230
"Kings","Manhattan Beach",2015-02-01,588
"Kings","Gerritsen Beach",2015-02-01,331
"Queens","Holliswood",2015-02-01,367
"Queens","Belle Harbor",2015-02-01,326
"New York","Garment District",2015-02-01,1713
"Kings","Bergen Beach",2015-02-01,356
"Bronx","City Island",2015-02-01,305
"Kings","Columbia Street Waterfront District",2015-02-01,894
"Kings","DUMBO",2015-02-01,1101
"Queens","Utopia",2015-02-01,473
"Queens","Malba",2015-02-01,467
"Queens","Neponsit",2015-02-01,429
"New York","Upper West Side",2015-03-01,1352
"Kings","East New York",2015-03-01,278
"New York","Washington Heights",2015-03-01,537
"Queens","Astoria",2015-03-01,489
"Kings","Williamsburg",2015-03-01,796
"Kings","Bedford Stuyvesant",2015-03-01,484
"Kings","Flatbush",2015-03-01,442
"Kings","Crown Heights",2015-03-01,459
"Queens","Jamaica",2015-03-01,278
"New York","East Harlem",2015-03-01,791
"Kings","Bushwick",2015-03-01,528
"Kings","East Flatbush",2015-03-01,259
"Queens","Corona",2015-03-01,440
"Kings","Sunset Park",2015-03-01,533
"Kings","Borough Park",2015-03-01,418
"Kings","Bensonhurst",2015-03-01,471
"New York","Lower East Side",2015-03-01,1161
"Bronx","South Bronx",2015-03-01,200
"Queens","Flushing",2015-03-01,463
"Queens","South Ozone Park",2015-03-01,303
"Queens","Murray Hill",2015-03-01,437
"Queens","Forest Hills",2015-03-01,467
"Queens","Far Rockaway",2015-03-01,234
"Queens","Ridgewood",2015-03-01,425
"Queens","East Elmhurst",2015-03-01,328
"Queens","Jackson Heights",2015-03-01,388
"Kings","Flatlands",2015-03-01,307
"Queens","Ozone Park",2015-03-01,309
"Queens","Queens Village",2015-03-01,286
"Kings","Park Slope",2015-03-01,921
"Kings","Brownsville",2015-03-01,265
"Queens","Richmond Hill",2015-03-01,288
"Kings","Bay Ridge",2015-03-01,467
"Kings","Bath Beach",2015-03-01,444
"Queens","Bayside",2015-03-01,466
"Queens","Maspeth",2015-03-01,379
"New York","Hamilton Heights",2015-03-01,620
"Queens","Woodside",2015-03-01,430
"Queens","Sunnyside",2015-03-01,459
"Kings","Coney Island",2015-03-01,325
"Queens","Rego Park",2015-03-01,437
"New York","Morningside Heights",2015-03-01,814
"Queens","Kew Gardens Hills",2015-03-01,385
"Bronx","Parkchester",2015-03-01,145
"Queens","Woodhaven",2015-03-01,290
"New York","Inwood",2015-03-01,455
"Kings","Dyker Heights",2015-03-01,497
"Queens","St. Albans",2015-03-01,252
"Queens","Hollis",2015-03-01,247
"Queens","Whitestone",2015-03-01,453
"Kings","Fort Greene",2015-03-01,936
"Kings","Greenwood",2015-03-01,785
"Kings","Greenpoint",2015-03-01,900
"Bronx","Kingsbridge",2015-03-01,242
"Queens","Rochdale",2015-03-01,283
"Queens","Glendale",2015-03-01,336
"Kings","Prospect Lefferts Gardens",2015-03-01,560
"Queens","Middle Village",2015-03-01,396
"Kings","Homecrest",2015-03-01,435
"Queens","Bellerose",2015-03-01,339
"New York","Clinton",2015-03-01,1332
"New York","Financial District",2015-03-01,1186
"Queens","Briarwood",2015-03-01,372
"Kings","Brighton Beach",2015-03-01,558
"Queens","Auburndale",2015-03-01,436
"Queens","Laurelton",2015-03-01,270
"Queens","Rosedale",2015-03-01,271
"Queens","Howard Beach",2015-03-01,272
"Queens","College Point",2015-03-01,391
"Kings","Marine Park",2015-03-01,381
"Queens","Douglaston-Little Neck",2015-03-01,463
"Kings","Clinton Hill",2015-03-01,757
"Queens","Fresh Meadows",2015-03-01,426
"Queens","Oakland Gardens",2015-03-01,445
"New York","West Village",2015-03-01,1716
"Queens","Kew Gardens",2015-03-01,353
"New York","Brooklyn Heights",2015-03-01,1028
"Kings","Wingate",2015-03-01,349
"Kings","Gowanus",2015-03-01,943
"Kings","Prospect Heights",2015-03-01,856
"Kings","New Utrecht",2015-03-01,492
"New York","Tribeca",2015-03-01,1676
"New York","Carnegie Hill",2015-03-01,1235
"Queens","Rockaway Park",2015-03-01,270
"New York","Tudor City",2015-03-01,1187
"New York","Battery Park",2015-03-01,1089
"Queens","Cambria Heights",2015-03-01,286
"Queens","Hillcrest",2015-03-01,420
"Queens","Jamaica Estates",2015-03-01,424
"Queens","Glen Oaks",2015-03-01,443
"Queens","Bay Terrace",2015-03-01,487
"Queens","Floral park",2015-03-01,427
"Kings","Boerum Hill",2015-03-01,952
"Queens","Jamaica Hills",2015-03-01,342
"Queens","Arverne",2015-03-01,213
"Kings","Georgetown",2015-03-01,351
"Kings","Downtown",2015-03-01,958
"Queens","Pomonok",2015-03-01,447
"Bronx","Clason Point",2015-03-01,245
"New York","Little Italy",2015-03-01,1490
"Kings","Windsor Terrace",2015-03-01,759
"Queens","Rockaway Beach",2015-03-01,246
"Queens","Springfield Gardens",2015-03-01,292
"Bronx","Country Club",2015-03-01,260
"Kings","Cobble Hill",2015-03-01,924
"Bronx","Woodlawn",2015-03-01,231
"Kings","Manhattan Beach",2015-03-01,594
"Kings","Gerritsen Beach",2015-03-01,332
"Queens","Holliswood",2015-03-01,366
"Queens","Belle Harbor",2015-03-01,323
"New York","Garment District",2015-03-01,1663
"Kings","Bergen Beach",2015-03-01,354
"Bronx","City Island",2015-03-01,306
"Kings","Columbia Street Waterfront District",2015-03-01,913
"Kings","DUMBO",2015-03-01,1117
"Queens","Utopia",2015-03-01,473
"Queens","Malba",2015-03-01,467
"Queens","Neponsit",2015-03-01,424
"New York","Upper West Side",2015-04-01,1355
"Kings","East New York",2015-04-01,282
"New York","Washington Heights",2015-04-01,543
"Queens","Astoria",2015-04-01,495
"Kings","Williamsburg",2015-04-01,814
"Kings","Bedford Stuyvesant",2015-04-01,493
"Kings","Flatbush",2015-04-01,449
"Kings","Crown Heights",2015-04-01,460
"Queens","Jamaica",2015-04-01,278
"New York","East Harlem",2015-04-01,794
"Kings","Bushwick",2015-04-01,555
"Kings","East Flatbush",2015-04-01,259
"Queens","Corona",2015-04-01,447
"Kings","Sunset Park",2015-04-01,536
"Kings","Borough Park",2015-04-01,425
"Kings","Bensonhurst",2015-04-01,476
"New York","Lower East Side",2015-04-01,1171
"Bronx","South Bronx",2015-04-01,202
"Queens","Flushing",2015-04-01,470
"Queens","South Ozone Park",2015-04-01,304
"Queens","Murray Hill",2015-04-01,440
"Queens","Forest Hills",2015-04-01,471
"Queens","Far Rockaway",2015-04-01,237
"Queens","Ridgewood",2015-04-01,440
"Queens","East Elmhurst",2015-04-01,332
"Queens","Jackson Heights",2015-04-01,392
"Kings","Flatlands",2015-04-01,307
"Queens","Ozone Park",2015-04-01,311
"Queens","Queens Village",2015-04-01,286
"Kings","Park Slope",2015-04-01,938
"Kings","Brownsville",2015-04-01,268
"Queens","Richmond Hill",2015-04-01,287
"Kings","Bay Ridge",2015-04-01,472
"Kings","Bath Beach",2015-04-01,447
"Queens","Bayside",2015-04-01,470
"Queens","Maspeth",2015-04-01,380
"New York","Hamilton Heights",2015-04-01,625
"Queens","Woodside",2015-04-01,433
"Queens","Sunnyside",2015-04-01,464
"Kings","Coney Island",2015-04-01,327
"Queens","Rego Park",2015-04-01,442
"New York","Morningside Heights",2015-04-01,817
"Queens","Kew Gardens Hills",2015-04-01,388
"Bronx","Parkchester",2015-04-01,146
"Queens","Woodhaven",2015-04-01,293
"New York","Inwood",2015-04-01,476
"Kings","Dyker Heights",2015-04-01,504
"Queens","St. Albans",2015-04-01,253
"Queens","Hollis",2015-04-01,247
"Queens","Whitestone",2015-04-01,456
"Kings","Fort Greene",2015-04-01,956
"Kings","Greenwood",2015-04-01,805
"Kings","Greenpoint",2015-04-01,916
"Bronx","Kingsbridge",2015-04-01,243
"Queens","Rochdale",2015-04-01,282
"Queens","Glendale",2015-04-01,337
"Kings","Prospect Lefferts Gardens",2015-04-01,574
"Queens","Middle Village",2015-04-01,399
"Kings","Homecrest",2015-04-01,439
"Queens","Bellerose",2015-04-01,339
"New York","Clinton",2015-04-01,1336
"New York","Financial District",2015-04-01,1191
"Queens","Briarwood",2015-04-01,378
"Kings","Brighton Beach",2015-04-01,562
"Queens","Auburndale",2015-04-01,438
"Queens","Laurelton",2015-04-01,270
"Queens","Rosedale",2015-04-01,271
"Queens","Howard Beach",2015-04-01,272
"Queens","College Point",2015-04-01,393
"Kings","Marine Park",2015-04-01,383
"Queens","Douglaston-Little Neck",2015-04-01,465
"Kings","Clinton Hill",2015-04-01,768
"Queens","Fresh Meadows",2015-04-01,428
"Queens","Oakland Gardens",2015-04-01,445
"New York","West Village",2015-04-01,1717
"Queens","Kew Gardens",2015-04-01,352
"New York","Brooklyn Heights",2015-04-01,1028
"Kings","Wingate",2015-04-01,352
"Kings","Gowanus",2015-04-01,960
"Kings","Prospect Heights",2015-04-01,873
"Kings","New Utrecht",2015-04-01,498
"New York","Tribeca",2015-04-01,1678
"New York","Carnegie Hill",2015-04-01,1238
"Queens","Rockaway Park",2015-04-01,271
"New York","Tudor City",2015-04-01,1190
"New York","Battery Park",2015-04-01,1104
"Queens","Cambria Heights",2015-04-01,286
"Queens","Hillcrest",2015-04-01,424
"Queens","Jamaica Estates",2015-04-01,427
"Queens","Glen Oaks",2015-04-01,447
"Queens","Bay Terrace",2015-04-01,489
"Queens","Floral park",2015-04-01,430
"Kings","Boerum Hill",2015-04-01,966
"Queens","Jamaica Hills",2015-04-01,343
"Queens","Arverne",2015-04-01,216
"Kings","Georgetown",2015-04-01,355
"Kings","Downtown",2015-04-01,979
"Queens","Pomonok",2015-04-01,449
"Bronx","Clason Point",2015-04-01,245
"New York","Little Italy",2015-04-01,1496
"Kings","Windsor Terrace",2015-04-01,775
"Queens","Rockaway Beach",2015-04-01,248
"Queens","Springfield Gardens",2015-04-01,294
"Bronx","Country Club",2015-04-01,260
"Kings","Cobble Hill",2015-04-01,957
"Bronx","Woodlawn",2015-04-01,233
"Kings","Manhattan Beach",2015-04-01,600
"Kings","Gerritsen Beach",2015-04-01,334
"Queens","Holliswood",2015-04-01,368
"Queens","Belle Harbor",2015-04-01,322
"New York","Garment District",2015-04-01,1676
"Kings","Bergen Beach",2015-04-01,354
"Bronx","City Island",2015-04-01,306
"Kings","Columbia Street Waterfront District",2015-04-01,928
"Kings","DUMBO",2015-04-01,1127
"Queens","Utopia",2015-04-01,476
"Queens","Malba",2015-04-01,469
"Queens","Neponsit",2015-04-01,422
"New York","Upper West Side",2015-05-01,1361
"Kings","East New York",2015-05-01,286
"New York","Washington Heights",2015-05-01,551
"Queens","Astoria",2015-05-01,504
"Kings","Williamsburg",2015-05-01,824
"Kings","Bedford Stuyvesant",2015-05-01,503
"Kings","Flatbush",2015-05-01,457
"Kings","Crown Heights",2015-05-01,466
"Queens","Jamaica",2015-05-01,280
"New York","East Harlem",2015-05-01,805
"Kings","Bushwick",2015-05-01,580
"Kings","East Flatbush",2015-05-01,260
"Queens","Corona",2015-05-01,455
"Kings","Sunset Park",2015-05-01,539
"Kings","Borough Park",2015-05-01,428
"Kings","Bensonhurst",2015-05-01,478
"New York","Lower East Side",2015-05-01,1191
"Bronx","South Bronx",2015-05-01,202
"Queens","Flushing",2015-05-01,480
"Queens","South Ozone Park",2015-05-01,305
"Queens","Murray Hill",2015-05-01,444
"Queens","Forest Hills",2015-05-01,477
"Queens","Far Rockaway",2015-05-01,239
"Queens","Ridgewood",2015-05-01,452
"Queens","East Elmhurst",2015-05-01,337
"Queens","Jackson Heights",2015-05-01,398
"Kings","Flatlands",2015-05-01,309
"Queens","Ozone Park",2015-05-01,314
"Queens","Queens Village",2015-05-01,289
"Kings","Park Slope",2015-05-01,954
"Kings","Brownsville",2015-05-01,270
"Queens","Richmond Hill",2015-05-01,288
"Kings","Bay Ridge",2015-05-01,478
"Kings","Bath Beach",2015-05-01,450
"Queens","Bayside",2015-05-01,475
"Queens","Maspeth",2015-05-01,384
"New York","Hamilton Heights",2015-05-01,632
"Queens","Woodside",2015-05-01,439
"Queens","Sunnyside",2015-05-01,477
"Kings","Coney Island",2015-05-01,327
"Queens","Rego Park",2015-05-01,450
"New York","Morningside Heights",2015-05-01,820
"Queens","Kew Gardens Hills",2015-05-01,392
"Bronx","Parkchester",2015-05-01,148
"Queens","Woodhaven",2015-05-01,296
"New York","Inwood",2015-05-01,497
"Kings","Dyker Heights",2015-05-01,509
"Queens","St. Albans",2015-05-01,255
"Queens","Hollis",2015-05-01,248
"Queens","Whitestone",2015-05-01,460
"Kings","Fort Greene",2015-05-01,971
"Kings","Greenwood",2015-05-01,822
"Kings","Greenpoint",2015-05-01,927
"Bronx","Kingsbridge",2015-05-01,245
"Queens","Rochdale",2015-05-01,283
"Queens","Glendale",2015-05-01,338
"Kings","Prospect Lefferts Gardens",2015-05-01,589
"Queens","Middle Village",2015-05-01,403
"Kings","Homecrest",2015-05-01,445
"Queens","Bellerose",2015-05-01,342
"New York","Clinton",2015-05-01,1349
"New York","Financial District",2015-05-01,1205
"Queens","Briarwood",2015-05-01,382
"Kings","Brighton Beach",2015-05-01,566
"Queens","Auburndale",2015-05-01,441
"Queens","Laurelton",2015-05-01,272
"Queens","Rosedale",2015-05-01,272
"Queens","Howard Beach",2015-05-01,273
"Queens","College Point",2015-05-01,399
"Kings","Marine Park",2015-05-01,386
"Queens","Douglaston-Little Neck",2015-05-01,468
"Kings","Clinton Hill",2015-05-01,786
"Queens","Fresh Meadows",2015-05-01,431
"Queens","Oakland Gardens",2015-05-01,448
"New York","West Village",2015-05-01,1727
"Queens","Kew Gardens",2015-05-01,353
"New York","Brooklyn Heights",2015-05-01,1035
"Kings","Wingate",2015-05-01,354
"Kings","Gowanus",2015-05-01,971
"Kings","Prospect Heights",2015-05-01,888
"Kings","New Utrecht",2015-05-01,500
"New York","Tribeca",2015-05-01,1687
"New York","Carnegie Hill",2015-05-01,1240
"Queens","Rockaway Park",2015-05-01,274
"New York","Tudor City",2015-05-01,1196
"New York","Battery Park",2015-05-01,1124
"Queens","Cambria Heights",2015-05-01,289
"Queens","Hillcrest",2015-05-01,428
"Queens","Jamaica Estates",2015-05-01,430
"Queens","Glen Oaks",2015-05-01,455
"Queens","Bay Terrace",2015-05-01,491
"Queens","Floral park",2015-05-01,434
"Kings","Boerum Hill",2015-05-01,979
"Queens","Jamaica Hills",2015-05-01,347
"Queens","Arverne",2015-05-01,218
"Kings","Georgetown",2015-05-01,358
"Kings","Downtown",2015-05-01,995
"Queens","Pomonok",2015-05-01,453
"Bronx","Clason Point",2015-05-01,244
"New York","Little Italy",2015-05-01,1522
"Kings","Windsor Terrace",2015-05-01,795
"Queens","Rockaway Beach",2015-05-01,248
"Queens","Springfield Gardens",2015-05-01,294
"Bronx","Country Club",2015-05-01,261
"Kings","Cobble Hill",2015-05-01,991
"Bronx","Woodlawn",2015-05-01,235
"Kings","Manhattan Beach",2015-05-01,608
"Kings","Gerritsen Beach",2015-05-01,337
"Queens","Holliswood",2015-05-01,371
"Queens","Belle Harbor",2015-05-01,322
"New York","Garment District",2015-05-01,1722
"Kings","Bergen Beach",2015-05-01,356
"Bronx","City Island",2015-05-01,305
"Kings","Columbia Street Waterfront District",2015-05-01,939
"Kings","DUMBO",2015-05-01,1136
"Queens","Utopia",2015-05-01,480
"Queens","Malba",2015-05-01,473
"Queens","Neponsit",2015-05-01,423
"New York","Upper West Side",2015-06-01,1372
"Kings","East New York",2015-06-01,290
"New York","Washington Heights",2015-06-01,558
"Queens","Astoria",2015-06-01,508
"Kings","Williamsburg",2015-06-01,835
"Kings","Bedford Stuyvesant",2015-06-01,515
"Kings","Flatbush",2015-06-01,465
"Kings","Crown Heights",2015-06-01,475
"Queens","Jamaica",2015-06-01,282
"New York","East Harlem",2015-06-01,821
"Kings","Bushwick",2015-06-01,589
"Kings","East Flatbush",2015-06-01,262
"Queens","Corona",2015-06-01,458
"Kings","Sunset Park",2015-06-01,546
"Kings","Borough Park",2015-06-01,430
"Kings","Bensonhurst",2015-06-01,481
"New York","Lower East Side",2015-06-01,1211
"Bronx","South Bronx",2015-06-01,202
"Queens","Flushing",2015-06-01,483
"Queens","South Ozone Park",2015-06-01,307
"Queens","Murray Hill",2015-06-01,447
"Queens","Forest Hills",2015-06-01,480
"Queens","Far Rockaway",2015-06-01,241
"Queens","Ridgewood",2015-06-01,459
"Queens","East Elmhurst",2015-06-01,339
"Queens","Jackson Heights",2015-06-01,401
"Kings","Flatlands",2015-06-01,312
"Queens","Ozone Park",2015-06-01,317
"Queens","Queens Village",2015-06-01,292
"Kings","Park Slope",2015-06-01,962
"Kings","Brownsville",2015-06-01,269
"Queens","Richmond Hill",2015-06-01,289
"Kings","Bay Ridge",2015-06-01,483
"Kings","Bath Beach",2015-06-01,453
"Queens","Bayside",2015-06-01,478
"Queens","Maspeth",2015-06-01,387
"New York","Hamilton Heights",2015-06-01,644
"Queens","Woodside",2015-06-01,440
"Queens","Sunnyside",2015-06-01,483
"Kings","Coney Island",2015-06-01,330
"Queens","Rego Park",2015-06-01,455
"New York","Morningside Heights",2015-06-01,839
"Queens","Kew Gardens Hills",2015-06-01,395
"Bronx","Parkchester",2015-06-01,150
"Queens","Woodhaven",2015-06-01,299
"New York","Inwood",2015-06-01,509
"Kings","Dyker Heights",2015-06-01,514
"Queens","St. Albans",2015-06-01,256
"Queens","Hollis",2015-06-01,249
"Queens","Whitestone",2015-06-01,464
"Kings","Fort Greene",2015-06-01,978
"Kings","Greenwood",2015-06-01,834
"Kings","Greenpoint",2015-06-01,935
"Bronx","Kingsbridge",2015-06-01,247
"Queens","Rochdale",2015-06-01,285
"Queens","Glendale",2015-06-01,338
"Kings","Prospect Lefferts Gardens",2015-06-01,602
"Queens","Middle Village",2015-06-01,404
"Kings","Homecrest",2015-06-01,451
"Queens","Bellerose",2015-06-01,344
"New York","Clinton",2015-06-01,1373
"New York","Financial District",2015-06-01,1223
"Queens","Briarwood",2015-06-01,381
"Kings","Brighton Beach",2015-06-01,568
"Queens","Auburndale",2015-06-01,445
"Queens","Laurelton",2015-06-01,273
"Queens","Rosedale",2015-06-01,272
"Queens","Howard Beach",2015-06-01,273
"Queens","College Point",2015-06-01,404
"Kings","Marine Park",2015-06-01,390
"Queens","Douglaston-Little Neck",2015-06-01,472
"Kings","Clinton Hill",2015-06-01,804
"Queens","Fresh Meadows",2015-06-01,434
"Queens","Oakland Gardens",2015-06-01,452
"New York","West Village",2015-06-01,1738
"Queens","Kew Gardens",2015-06-01,353
"New York","Brooklyn Heights",2015-06-01,1042
"Kings","Wingate",2015-06-01,355
"Kings","Gowanus",2015-06-01,977
"Kings","Prospect Heights",2015-06-01,903
"Kings","New Utrecht",2015-06-01,503
"New York","Tribeca",2015-06-01,1703
"New York","Carnegie Hill",2015-06-01,1245
"Queens","Rockaway Park",2015-06-01,275
"New York","Tudor City",2015-06-01,1202
"New York","Battery Park",2015-06-01,1144
"Queens","Cambria Heights",2015-06-01,292
"Queens","Hillcrest",2015-06-01,432
"Queens","Jamaica Estates",2015-06-01,434
"Queens","Glen Oaks",2015-06-01,462
"Queens","Bay Terrace",2015-06-01,487
"Queens","Floral park",2015-06-01,436
"Kings","Boerum Hill",2015-06-01,985
"Queens","Jamaica Hills",2015-06-01,349
"Queens","Arverne",2015-06-01,218
"Kings","Georgetown",2015-06-01,359
"Kings","Downtown",2015-06-01,1011
"Queens","Pomonok",2015-06-01,456
"Bronx","Clason Point",2015-06-01,241
"New York","Little Italy",2015-06-01,1538
"Kings","Windsor Terrace",2015-06-01,810
"Queens","Rockaway Beach",2015-06-01,242
"Queens","Springfield Gardens",2015-06-01,295
"Bronx","Country Club",2015-06-01,260
"Kings","Cobble Hill",2015-06-01,1023
"Bronx","Woodlawn",2015-06-01,236
